Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"Abort","C1103",Boolean,0,R/W,100,,,,,,,,,,"Abort",
"AC_power_alarm","C400",Boolean,0,R/W,100,,,,,,,,,,"AC power alarm",
"Alarm_ack","C1102",Boolean,1,R/W,100,,,,,,,,,,"Alarm Acknowledgement",
"Bypass_enab","C120",Boolean,0,R/W,100,,,,,,,,,,"Bypass valve enable",
"Bypass_vacuum","Y21",Boolean,0,R/W,100,,,,,,,,,,"Open vacuum bypass valve",
"Cap_man_alarm","C406",Boolean,0,R/W,100,,,,,,,,,,"Capacitance manometer alarm",
"Center_htr_D_alrm","C507",Boolean,0,R/W,100,,,,,,,,,,"Center heater heater deviation alarm",
"Center_htr_end","V2160",Float,0,R/W,100,,,,,,,,,,"Center heater ramp endpoint (real)",
"Center_htr_out","V2066",Short,0,R/W,100,,,,,,,,,,"Center heater output",
"Center_htr_P_alrm","C512",Boolean,0,R/W,100,,,,,,,,,,"Center heater power alarm",
"Center_htr_PV","V3043",Word,0,R/W,100,,,,,,,,,,"Center heater PV (x.x)",
"Center_htr_SP","V3042",Word,0,R/W,100,,,,,,,,,,"Center heater SP (x.x)",
"Center_htr_T_alrm","C504",Boolean,0,R/W,100,,,,,,,,,,"Center heater temperature alarm",
"Center_htr_TC_flt","C501",Boolean,0,R/W,100,,,,,,,,,,"Center heater TC fault",
"Cham_press_alarm","C413",Boolean,0,R/W,100,,,,,,,,,,"High chamber pressure alarm",
"Chamber_10_torr","V1404",Word,0,R/W,100,,,,,,,,,,"Chamber 10 torr manometer raw(0-10torr/0-65535)",
"Chamber_1K_torr","V1402",Word,0,R/W,100,,,,,,,,,,"Chamber 1K torr manometer raw(0-1000torr/0-65535)",
"Chamber_closed","C701",Boolean,1,R/W,100,,,,,,,,,,"Chamber lid closed",
"Chamber_full_open","C700",Boolean,1,R/W,100,,,,,,,,,,"Chamber is fully open",
"Chamber_vacuum","Y22",Boolean,0,R/W,100,,,,,,,,,,"Open vacuum valve",
"Cool_down_pres","V2060",Short,0,R/W,100,,,,,,,,,,"Cool down pressure",
"Cool_down_temp","V2057",Short,0,R/W,100,,,,,,,,,,"Cool down Temperature(DegC,  x.x)",
"Cool_fan_enab","C132",Boolean,1,R/W,100,,,,,,,,,,"Cooling fan is enabled",
"Cool_fan_stat","Y32",Boolean,1,R/W,100,,,,,,,,,,"Cooling fan status",
"Cool_move1","V640",Long,1,R/W,100,,,,,,,,,,"Open chamber stage one move to relative position",
"Cool_move2","V642",Long,1,R/W,100,,,,,,,,,,"Open chamber stage two move to relative position",
"Cool_move3","V644",Long,1,R/W,100,,,,,,,,,,"Open chamber stage three move to relative position",
"Cool_move4","V646",Long,1,R/W,100,,,,,,,,,,"Open chamber stage four move to relative position",
"Cool_pump_enab","C133",Boolean,1,R/W,100,,,,,,,,,,"Cooling pump is enabled",
"Cool_pump_stat","Y33",Boolean,1,R/W,100,,,,,,,,,,"Cooling pump status",
"Cool_temp1","V660",Word,1,R/W,100,,,,,,,,,,"Open chamber stage one temperature",
"Cool_temp2","V661",Word,1,R/W,100,,,,,,,,,,"Open chamber stage two temperature",
"Cool_temp3","V662",Word,1,R/W,100,,,,,,,,,,"Open chamber stage three temperature",
"Cool_temp4","V663",Word,1,R/W,100,,,,,,,,,,"Open chamber stage four temperature",
"Cool_temp5","V664",Word,1,R/W,100,,,,,,,,,,"Open chamber final stage  temperature",
"Cycle_MFC_power","C44",Boolean,1,R/W,100,,,,,,,,,,"Cycle the MFC power to resolve com errors",
"Door_open","C3015",Boolean,1,R/W,100,,,,,,,,,,"Door in open position",
"E_stop_alarm","C401",Boolean,0,R/W,100,,,,,,,,,,"Emergency stop alarm",
"Elapsed_run_time","V4",LBCD,0,R/W,100,,,,,,,,,,"In cycle elapsed time BCD (x.x)",
"Enc_N2_purge","Y30",Boolean,0,R/W,100,,,,,,,,,,"Enclosure N2 purge gas",
"Enc_purge_enab","C130",Boolean,0,R/W,100,,,,,,,,,,"Enclosure purge valve enable",
"Encl_door","X10",Boolean,1,R/W,100,,,,,,,,,,"Enclosure door closed",
"Enclosure_temp","V1446",Short,1,R/W,100,,,,,,,,,,"Enclosure temperature",
"Exhaust_alarm","C403",Boolean,0,R/W,100,,,,,,,,,,"Exhaust pressure alarm",
"Exhaust_H2S_level","V1470",Short,1,R/W,100,,,,,,,,,,"Exhaust H2S level",
"Exhaust_NH3_level","V1471",Short,1,R/W,100,,,,,,,,,,"Exhaust NH3 level",
"Exhaust_OK","C307",Boolean,0,R/W,100,,,,,,,,,,"Exhaust pressure OK",
"Fault","C627",Boolean,0,R/W,100,,,,,,,,,,"Fault",
"Fault_reset","C1101",Boolean,0,R/W,100,,,,,,,,,,"Fault reset",
"Final_PP_cycles","V2033",Short,0,R/W,100,,,,,,,,,,"Final pump purge cycles",
"Gas_1_flow_rate","V2132",Word,0,R/W,100,,,,,,,,,,"MFC-1, O2 flow (int) 0.1 sccm",
"Gas_1_flow_SP","V2100",Word,0,R/W,100,,,,,,,,,,"O2 MFC-1 flow setpoint (int) 0.1 sccm",
"Gas_1_MFC_alarm","C460",Boolean,0,R/W,100,,,,,,,,,,"MFC-1, O2 flow alarm",
"Gas_1_out_enab","C100",Boolean,0,R/W,100,,,,,,,,,,"Open O2 (MFC1) outlet valve enable",
"Gas_1_outlet","Y0",Boolean,0,R/W,100,,,,,,,,,,"Open O2 (MFC1) outlet valve status",
"Gas_2_flow_rate","V2133",Word,0,R/W,100,,,,,,,,,,"MFC-2, N2-1 (int) 0.1 sccm",
"Gas_2_flow_SP","V2101",Word,0,R/W,100,,,,,,,,,,"N2-1 MFC-2 flow setpoint (int) 0.1 sccm",
"Gas_2_MFC_alarm","C461",Boolean,0,R/W,100,,,,,,,,,,"MFC-2, N2-1 flow alarm",
"Gas_2_out_enab","C101",Boolean,0,R/W,100,,,,,,,,,,"Open N2-1 (MFC2) outlet valve enable",
"Gas_2_outlet","Y1",Boolean,0,R/W,100,,,,,,,,,,"Open N2 (MFC2) outlet valve status",
"Gas_3_flow_rate","V2134",Word,0,R/W,100,,,,,,,,,,"MFC-3, N2-2 flow (int) 0.1 sccm",
"Gas_3_flow_SP","V2102",Word,0,R/W,100,,,,,,,,,,"N2-2 MFC-3 flow setpoint (int) 0.1 sccm",
"Gas_3_MFC_alarm","C462",Boolean,0,R/W,100,,,,,,,,,,"MFC-3, N2-2 flow alarm",
"Gas_3_out_enab","C102",Boolean,0,R/W,100,,,,,,,,,,"Open N2-2 (MFC3) outlet valve enable",
"Gas_3_outlet","Y2",Boolean,0,R/W,100,,,,,,,,,,"Open N2 (MFC3) outlet valve status",
"Gas_4_flow_rate","V2135",Word,0,R/W,100,,,,,,,,,,"MFC-4, CH4 flow (int) 0.1 sccm",
"Gas_4_flow_SP","V2103",Word,0,R/W,100,,,,,,,,,,"CH4 MFC-4 flow setpoint (int) 0.1 sccm",
"Gas_4_MFC_alarm","C463",Boolean,0,R/W,100,,,,,,,,,,"MFC-4, CH4 flow alarm",
"Gas_4_out_enab","C103",Boolean,0,R/W,100,,,,,,,,,,"Open CH4 (MFC4) outlet valve enable",
"Gas_4_outlet","Y3",Boolean,0,R/W,100,,,,,,,,,,"Open CH4 (MFC4) outlet valve status",
"Gas_5_flow_rate","V2136",Word,0,R/W,100,,,,,,,,,,"MFC-5, H2-1 flow (int) 0.1 sccm",
"Gas_5_flow_SP","V2104",Word,0,R/W,100,,,,,,,,,,"H2-1 MFC-5 high flow setpoint (int) 0.1 sccm",
"Gas_5_MFC_alarm","C464",Boolean,0,R/W,100,,,,,,,,,,"MFC-5, H2-1 flow alarm",
"Gas_5_out_enab","C104",Boolean,0,R/W,100,,,,,,,,,,"Open H2-1 (MFC5) outlet valve enable",
"Gas_5_outlet","Y4",Boolean,0,R/W,100,,,,,,,,,,"Open H2 (MFC5) outlet valve status",
"Gas_6_flow_rate","V2137",Word,0,R/W,100,,,,,,,,,,"MFC-6, H2-2 flow (int) 0.1 sccm",
"Gas_6_flow_SP","V2105",Word,0,R/W,100,,,,,,,,,,"H2-2 MFC-6 low flow setpoint (int) 0.1 sccm",
"Gas_6_MFC_alarm","C465",Boolean,0,R/W,100,,,,,,,,,,"MFC-6, H2-2 flow alarm",
"Gas_6_out_enab","C105",Boolean,0,R/W,100,,,,,,,,,,"Open H2-2 (MFC6) outlet valve enable",
"Gas_6_outlet","Y5",Boolean,0,R/W,100,,,,,,,,,,"Open H2 (MFC6) outlet valve status",
"Gas_7_flow_rate","V2140",Word,0,R/W,100,,,,,,,,,,"MFC-7, NH3 flow (int) 0.1 sccm",
"Gas_7_flow_SP","V2106",Word,0,R/W,100,,,,,,,,,,"Gas 1 MFC flow setpoint",
"Gas_7_in","Y11",Boolean,0,R/W,100,,,,,,,,,,"Open NH3 (MFC7) inlet valve status",
"Gas_7_in_enab","C111",Boolean,0,R/W,100,,,,,,,,,,"Open NH3 (MFC7) in valve enable",
"Gas_7_MFC_alarm","C466",Boolean,0,R/W,100,,,,,,,,,,"MFC-7, NH3 flow alarm",
"Gas_7_out_enab","C106",Boolean,0,R/W,100,,,,,,,,,,"Open NH3 (MFC7 outlet valve enable",
"Gas_7_outlet","Y6",Boolean,0,R/W,100,,,,,,,,,,"Open NH3 (MFC7) outlet valve status",
"Gas_7_purge","Y12",Boolean,0,R/W,100,,,,,,,,,,"Open NH3 (MFC7) purge valve status",
"Gas_8_flow_rate","V2141",Word,0,R/W,100,,,,,,,,,,"MFC-8, H2S flow (int) 0.1 sccm",
"Gas_8_flow_SP","V2107",Word,0,R/W,100,,,,,,,,,,"Gas 2 MFC flow setpoint",
"Gas_8_in","Y13",Boolean,0,R/W,100,,,,,,,,,,"Open H2S (MFC8) inlet valve status",
"Gas_8_in_enab","C113",Boolean,0,R/W,100,,,,,,,,,,"Open H2S (MFC8) in valve enable",
"Gas_8_MFC_alarm","C467",Boolean,0,R/W,100,,,,,,,,,,"MFC-8, H2S flow alarm",
"Gas_8_out_enab","C107",Boolean,0,R/W,100,,,,,,,,,,"Open H2S (MFC8) outlet valve enable",
"Gas_8_outlet","Y7",Boolean,0,R/W,100,,,,,,,,,,"Open H2S (MFC8) outlet valve status",
"Gas_8_purge","Y14",Boolean,0,R/W,100,,,,,,,,,,"Open H2S (MFC8) purge valve status",
"Gas_9_flow_rate","V2142",Word,0,R/W,100,,,,,,,,,,"MFC-9, Ar flow (int) 0.1 sccm",
"Gas_9_flow_SP","V2110",Word,0,R/W,100,,,,,,,,,,"Gas 3 MFC flow setpoint",
"Gas_9_MFC_alarm","C470",Boolean,0,R/W,100,,,,,,,,,,"MFC-9, Ar flow alarm",
"Gas_9_out_enab","C110",Boolean,0,R/W,100,,,,,,,,,,"Open Ar (MFC9) outlet valve enable",
"Gas_9_outlet","Y10",Boolean,0,R/W,100,,,,,,,,,,"Open Ar (MFC9) outlet valve status",
"Gas_alarm","C627",Boolean,1,R/W,100,,,,,,,,,,"General gas alarm",
"Gas_box_N2_alarm","C421",Boolean,0,R/W,100,,,,,,,,,,"Gas box N2 pressure alarm",
"Gas_bypass","Y20",Boolean,0,R/W,100,,,,,,,,,,"Open bypass valve",
"Gas_enable","X6",Boolean,1,R/W,100,,,,,,,,,,"Gas enable switch < 670 torr",
"Gas_inlet","Y17",Boolean,0,R/W,100,,,,,,,,,,"Open inlet valve",
"H2S_enab","C116",Boolean,1,R/W,100,,,,,,,,,,"Open H2S cylinder shut-off valve ready",
"H2S_purge_enab","C114",Boolean,0,R/W,100,,,,,,,,,,"H2S purge valve enable",
"H2S_reset","C1116",Boolean,1,R/W,100,,,,,,,,,,"H2S flow total reset",
"H2S_shutoff","Y16",Boolean,0,R/W,100,,,,,,,,,,"Open H2S cylinder shut-off valve status",
"H2S_total","V1522",Float,1,R/W,100,,,,,,,,,,"H2S scrubber gas total",
"H2S_total_sp","V2074",Float,1,R/W,100,,,,,,,,,,"NH3 flow total set point for scrubber",
"Heat_abort_time","V2061",Short,0,R/W,100,,,,,,,,,,"Heater interlock abort time seconds",
"Heat_ramp_time","V2164",LBCD,0,R/W,100,,,,,,,,,,"Heater ramp time setpoint BCD (x.x) (double)",
"Heat_step_count","V1002",BCD,0,R/W,100,,,,,,,,,,"Heater step count",
"Heater","Y43",Boolean,1,R/W,100,,,,,,,,,,"Heater status",
"Heater_enable","C143",Boolean,0,R/W,100,,,,,,,,,,"Heater enable",
"Heater_off_alarm","C417",Boolean,0,R/W,100,,,,,,,,,,"Heater off alarm",
"Heater_pwr_alarm","C633",Boolean,0,R/W,100,,,,,,,,,,"Heater power timer alarm",
"Heater_step_time","V2",LBCD,0,R/W,100,,,,,,,,,,"Heater step time",
"High_rate_alarm","C411",Boolean,0,R/W,100,,,,,,,,,,"High pump rate alarm",
"Hood_door","X11",Boolean,1,R/W,100,,,,,,,,,,"Hood door closed",
"Hood_H2S_level","V1472",Short,1,R/W,100,,,,,,,,,,"Hood H2S level",
"Hood_NH3_level","V1473",Short,1,R/W,100,,,,,,,,,,"Hood NH3 level",
"Hood_PH3_level","V1474",Short,1,R/W,100,,,,,,,,,,"Hood PH3 level",
"In_cycle","C1000",Boolean,0,R/W,100,,,,,,,,,,"Process is in cycle",
"Init_PP_cycles","V2047",Short,0,R/W,100,,,,,,,,,,"Initial pump purge cycles",
"Inlet_enab","C117",Boolean,0,R/W,100,,,,,,,,,,"Inlet valve enable",
"Leak_check_fail","C1020",Boolean,0,R/W,100,,,,,,,,,,"Leak check fail",
"Leak_chk_time","V11",LBCD,0,R/W,100,,,,,,,,,,"Leak check time elapsed BCD (x.x)",
"Leak_time","V2055",Short,0,R/W,100,,,,,,,,,,"Chamber leak test time seconds",
"Left_heater_out","V2065",Short,0,R/W,100,,,,,,,,,,"Left heater output",
"Left_heater_PV","V3003",Word,0,R/W,100,,,,,,,,,,"Left heater PV (x.x)",
"Left_heater_SP","V3002",Word,0,R/W,100,,,,,,,,,,"Left heater SP (x.x)",
"Left_htr_D_alrm","C506",Boolean,0,R/W,100,,,,,,,,,,"Left heater heater deviation alarm",
"Left_htr_end","V2156",Float,0,R/W,100,,,,,,,,,,"Left heater ramp endpoint (real)",
"Left_htr_P_alrm","C511",Boolean,0,R/W,100,,,,,,,,,,"Left heater power alarm",
"Left_htr_T_alrm","C503",Boolean,0,R/W,100,,,,,,,,,,"Left heater temperature alarm",
"Left_htr_TC_flt","C500",Boolean,0,R/W,100,,,,,,,,,,"Left heater TC fault",
"Manifold_10_torr","V1406",Word,1,R/W,100,,,,,,,,,,"Manifold pressure",
"Manual_mode","C62",Boolean,0,R/W,100,,,,,,,,,,"Manual control mode",
"Master_int_alarm","C402",Boolean,0,R/W,100,,,,,,,,,,"Master interlock alarm",
"Max_chamb_press","V2041",Short,0,R/W,100,,,,,,,,,,"Max chamber process pressure",
"Max_leak_rate","V2053",Float,0,R/W,100,,,,,,,,,,"Maximum chamber leak rate (real)",
"Max_O2_level","V2032",Short,0,R/W,100,,,,,,,,,,"Maximum O2 level (x.x%)",
"Max_vent_press","V2043",Short,0,R/W,100,,,,,,,,,,"Max chamber vent pressure",
"MFC_enable","C144",Boolean,0,R/W,100,,,,,,,,,,"MFC power cycle enable",
"MFC_flow_alarm","C637",Boolean,0,R/W,100,,,,,,,,,,"One or more MFCs flow alarm",
"Motor_kill","C675",Boolean,0,R/W,100,,,,,,,,,,"Kill all motion",
"Motor_motion","C720",Boolean,1,R/W,100,,,,,,,,,,"Motor moving",
"Motor_position","V2435",Long,1,R/W,100,,,,,,,,,,"Motor position in counts",
"Move_interval","V670",Short,1,R/W,100,,,,,,,,,,"Time between moves during cool down",
"NH3_enab","C115",Boolean,1,R/W,100,,,,,,,,,,"Open NH3 cylinder shut-off valve ready",
"NH3_purge_enab","C112",Boolean,0,R/W,100,,,,,,,,,,"NH3 purge valve enable",
"NH3_reset","C1115",Boolean,1,R/W,100,,,,,,,,,,"NH3 flow total reset",
"NH3_shutoff","Y15",Boolean,0,R/W,100,,,,,,,,,,"Open NH3 cylinder shut-off valve status",
"NH3_total","V1520",Float,1,R/W,100,,,,,,,,,,"NH3 scrubber gas total",
"NH3_total_sp","V2072",Float,1,R/W,100,,,,,,,,,,"NH3 flow total set point for scrubber",
"O2_level","V1474",Short,0,R/W,100,,,,,,,,,,"Ballast tank O2 level (x.x%)",
"O2_level_alarm","C420",Boolean,0,R/W,100,,,,,,,,,,"O2 high level alarm",
"O2_used","C363",Boolean,1,R/W,100,,,,,,,,,,"Oxygen is flowing indicator",
"Pressure_pause","C340",Boolean,1,R/W,100,,,,,,,,,,"Indicates recipe paused until pressure set point reached",
"Pressure_SP","V2044",Word,0,R/W,100,,,,,,,,,,"Pressure control setpoint (x.xx torr)",
"Proc_step_count","V1001",BCD,0,R/W,100,,,,,,,,,,"Prorocess step count",
"Proc_step_time","V0",LBCD,0,R/W,100,,,,,,,,,,"Process step time",
"Process_time","V2114",LBCD,0,R/W,100,,,,,,,,,,"Process time setpoint BCD (x.x) (double)",
"Pump_alarm","C404",Boolean,0,R/W,100,,,,,,,,,,"Vacuum pump alarm",
"Pump_at_speed","X7",Boolean,1,R/W,100,,,,,,,,,,"Vacuum pump at speed",
"Pump_base_alarm","C407",Boolean,0,R/W,100,,,,,,,,,,"Vacuum pump base pressure alarm",
"Pump_base_pres","V2056",Short,0,R/W,100,,,,,,,,,,"Vacuum pump base pressure (mT)",
"Pump_down","C70",Boolean,0,R/W,100,,,,,,,,,,"Control system pump down",
"Pump_down_alarm","C410",Boolean,0,R/W,100,,,,,,,,,,"Pump time exceeded alarm",
"Pump_down_pres","V2051",Float,0,R/W,100,,,,,,,,,,"Chamber pump down pressure (real)",
"Pump_down_time","V2031",Short,0,R/W,100,,,,,,,,,,"Maximum pump down time in seconds",
"Pump_enab","C136",Boolean,0,R/W,100,,,,,,,,,,"Vacuum pump enable",
"Pump_N2_purge","Y31",Boolean,0,R/W,100,,,,,,,,,,"Pump N2 purge gas",
"Pump_press","V1510",Float,0,R/W,100,,,,,,,,,,"Rough pump pressure pressure in torr (real)",
"Pump_purge_count","V1000",BCD,0,R/W,100,,,,,,,,,,"Pump purge cycle count",
"Pump_purge_cycls","V2005",Short,0,R/W,100,,,,,,,,,,"Pump purge cycle counter setpoint",
"Pump_purge_enab","C131",Boolean,0,R/W,100,,,,,,,,,,"Pump purge valve enable",
"Pump_rate_real","V2012",Float,0,R/W,100,,,,,,,,,,"Current pumping rate (real)",
"Pump_rate_set","V2045",Short,0,R/W,100,,,,,,,,,,"Pump rate setpoint (x.xx) torr per second",
"Pump_ready","C305",Boolean,0,R/W,100,,,,,,,,,,"Vacuum pump ready",
"Purge_alarm","C415",Boolean,0,R/W,100,,,,,,,,,,"Chamber purge N2 alarm",
"Purge_pressure","V2050",Short,0,R/W,100,,,,,,,,,,"Chamber purge pressure",
"Reactive_flowing","C365",Boolean,1,R/W,100,,,,,,,,,,"Reactive gas is flowing",
"Reactive_used","C364",Boolean,1,R/W,100,,,,,,,,,,"Reactive gas has been used indicator",
"Recipe_StrLen","V13400",Short,0,R/W,100,,,,,,,,,,"Number of characters in recipe name",
"Red_alarm_test","C641",Boolean,1,R/W,100,,,,,,,,,,"Test operation of red alarm light",
"Remote_run","C1106",Boolean,0,R/W,100,,,,,,,,,,"Remote run request",
"Remote_Vent","C1110",Boolean,0,R/W,100,,,,,,,,,,"Remote vent",
"Req_bypass_vac","C21",Boolean,0,R/W,100,,,,,,,,,,"Request open bypass vacuum valve",
"Req_bypass_valve","C20",Boolean,0,R/W,100,,,,,,,,,,"Request open bypass valve",
"Req_chamber_close","C740",Boolean,0,R/W,100,,,,,,,,,,"Request door close",
"Req_chamber_open","C721",Boolean,0,R/W,100,,,,,,,,,,"Request door open",
"Req_close_throt","C34",Boolean,0,R/W,100,,,,,,,,,,"Request close throttle valve",
"Req_cooling_fan","C32",Boolean,1,R/W,100,,,,,,,,,,"Request cooling fan",
"Req_cooling_pump","C33",Boolean,1,R/W,100,,,,,,,,,,"Request cooling pump",
"Req_enc_purge","C30",Boolean,0,R/W,100,,,,,,,,,,"Request open enclosure purge valve",
"Req_gas_1_out","C0",Boolean,0,R/W,100,,,,,,,,,,"Request open O2 (MFC1) outlet valve",
"Req_gas_2_out","C1",Boolean,0,R/W,100,,,,,,,,,,"Request open N2 (MFC2) outlet valve",
"Req_gas_3_out","C2",Boolean,0,R/W,100,,,,,,,,,,"Request open N2 (MFC3) outlet valve",
"Req_gas_4_out","C3",Boolean,0,R/W,100,,,,,,,,,,"Request open CH4 (MFC4) outlet valve",
"Req_gas_5_out","C4",Boolean,0,R/W,100,,,,,,,,,,"Request open H2 (MFC5) outlet valve",
"Req_gas_6_out","C5",Boolean,0,R/W,100,,,,,,,,,,"Request open H2 (MFC6) outlet valve",
"Req_gas_7_csv","C15",Boolean,0,R/W,100,,,,,,,,,,"Request NH3 cylinder shut-off valve",
"Req_gas_7_in","C11",Boolean,0,R/W,100,,,,,,,,,,"Request open NH3 (MFC7) in valve",
"Req_gas_7_out","C6",Boolean,0,R/W,100,,,,,,,,,,"Request open NH3 (MFC7) outlet valve",
"Req_gas_7_purge","C12",Boolean,0,R/W,100,,,,,,,,,,"Request NH3 (MFC7) purge valve",
"Req_gas_8_csv","C16",Boolean,0,R/W,100,,,,,,,,,,"Request H2S cylinder shut-off valve",
"Req_gas_8_in","C13",Boolean,0,R/W,100,,,,,,,,,,"Request open H2S (MFC8) in valve",
"Req_gas_8_out","C7",Boolean,0,R/W,100,,,,,,,,,,"Request open H2S (MFC8) outlet valve",
"Req_gas_8_purge","C14",Boolean,0,R/W,100,,,,,,,,,,"Request  H2S (MFC8) purge valve",
"Req_gas_9_out","C10",Boolean,0,R/W,100,,,,,,,,,,"Request open Ar (MFC9) outlet valve",
"Req_heater","C43",Boolean,0,R/W,100,,,,,,,,,,"Request  heater",
"Req_inlet_valve","C17",Boolean,0,R/W,100,,,,,,,,,,"Request open inlet valve",
"Req_open_throt","C35",Boolean,0,R/W,100,,,,,,,,,,"Request open throttle valve",
"Req_pump_purge","C31",Boolean,0,R/W,100,,,,,,,,,,"Request open pump purge valve",
"Req_pumpdown","C60",Boolean,0,R/W,100,,,,,,,,,,"Request manual pumpdown",
"Req_vacuum_pump","C36",Boolean,0,R/W,100,,,,,,,,,,"Request vacuum pump",
"Req_vacuum_valve","C22",Boolean,0,R/W,100,,,,,,,,,,"Request open vacuum valve",
"Req_vent_valve","C72",Boolean,0,R/W,100,,,,,,,,,,"Request open vent valve",
"Right_htr_D_alrm","C510",Boolean,0,R/W,100,,,,,,,,,,"Right heater heater deviation alarm",
"Right_htr_end","V2162",Float,0,R/W,100,,,,,,,,,,"Right heater ramp endpoint (real)",
"Right_htr_out","V2067",Short,0,R/W,100,,,,,,,,,,"Right heater output",
"Right_htr_P_alrm","C513",Boolean,0,R/W,100,,,,,,,,,,"Right heater power alarm",
"Right_htr_PV","V3103",Word,0,R/W,100,,,,,,,,,,"Right heater PV (x.x)",
"Right_htr_SP","V3102",Word,0,R/W,100,,,,,,,,,,"Right heater SP (x.x)",
"Right_htr_T_alrm","C505",Boolean,0,R/W,100,,,,,,,,,,"Right heater temperature alarm",
"Right_htr_TC_flt","C502",Boolean,0,R/W,100,,,,,,,,,,"Right heater TC fault",
"Rough_pressure","V1400",Short,0,R/W,100,,,,,,,,,,"Rough pump pressure raw",
"Run","C1100",Boolean,0,R/W,100,,,,,,,,,,"Run",
"Run_number","V2030",Short,0,R/W,100,,,,,,,,,,"Current run number",
"Run_step","V2027",Short,0,R/W,100,,,,,,,,,,"Current run sequence step",
"Set_pressure","V2044",Short,0,R/W,100,,,,,,,,,,"Chamber pressure setpoint",
"Soft_cross","V2040",Short,0,R/W,100,,,,,,,,,,"Soft vacuum crossover",
"Start_up","C1107",Boolean,0,R/W,100,,,,,,,,,,"System start up",
"Temp_alarm","C631",Boolean,0,R/W,100,,,,,,,,,,"Temperature alarm",
"Temp_dev_alarm","C632",Boolean,0,R/W,100,,,,,,,,,,"Temperature deviation alarm",
"Temp_pause","C341",Boolean,1,R/W,100,,,,,,,,,,"Indicates recipe paused until temperature set point reached",
"Throt_pos_alarm","C412",Boolean,0,R/W,100,,,,,,,,,,"Throttle position alarm",
"Throttle_pos","V1420",Word,0,R/W,100,,,,,,,,,,"Throttle position output (0-100%/0-65535) ",
"Tube_in_pos","X12",Boolean,1,R/W,100,,,,,,,,,,"Tube in position",
"V40620","V40620",Word,0,R/W,100,,,,,,,,,,"V register to read C400 - C417 values",
"V40621","V40621",Short,0,R/W,100,,,,,,,,,,"V register to read C420 - C437 values",
"V40622","V40622",Word,0,R/W,100,,,,,,,,,,"V register to read C440 - C457 values",
"V40623","V40623",Word,0,R/W,100,,,,,,,,,,"V register to read C460 - C457 values",
"V40624","V40624",Word,0,R/W,100,,,,,,,,,,"V register to read C500 - C517 values",
"V40625","V40625",Word,1,R/W,100,,,,,,,,,,"V register to read C520 - C537 values",
